field_1,Applicant Name,Alias,Well Name,Project Name,Company website,Document Website,Well Applications,EPA Region,Well Class,Well Type,State,County/Parish,Latitude,Longitude,Lambert X (1927 LAMBERT COORDINATE STANDARD),Lambert Y (1927 LAMBERT COORDINATE STANDARD),Location,Comments,Injection Rate,Years,Total Volume,New Louisiana Well No,NDIC File No.,Louisiana Well No,API,UIC Application Num,Approval Ownership,Well Number,Permit Status,Application Received Date,NOD 1 Sent,NOD 1 Response Rec'd,NOD 2 Sent,NOD 2 Response Rec'd,NOD 3 Sent,NOD 3 Response Rec'd,Completeness Review - Estimated Date,Completeness Review - Actual Date,RAI 1 Sent,RAI 1 Response Rec'd,RAI 2 Sent,RAI 2 Response Rec'd,RAI 3 Sent,RAI 3 Response Rec'd,RAI 4 Sent,RAI 4 Response Rec'd,RAI 5 Sent,RAI 5 Response Rec'd,RAI 6 Sent,RAI 6 Response Rec'd,RAI 7 Sent,RAI 7 Response Rec'd,RAI 8 Sent,RAI 8 Response Rec'd,RAI 9 Sent,RAI 9 Response Rec'd,RAI 10 Sent,RAI 10 Response Rec'd,Technical Review  - Estimated Date,Technical Review - Actual Date,On Hold Start Date,On Hold End Date,Draft Permit- Estimated Date,Draft Permit - Actual Date,Public Comment  Period - Estimated Date,Public Comment Period - Actual Date,Final Permit Decision- Estimated Date,Final Permit Decision- Actual Date,2nd Public Comment Period - Estimated,2nd Public Comment Period - Actual,2nd Prepare Final Permit Decision - Estimated,2nd Prepare Final Permit Decision - Actual,Application Received by State,Declared Administratively Complete by State,start of State Technical Review,layer,path
,Cleco Power Llc,CLECO Power,Cldv-Iw4,Diamond Vault,https://www.cleco.com/media/press-releases/detail/2022/04/11/cleco-power-launches-major-louisiana-economic-initiative-project-diamond-vault,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976164,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290654 - Mja/Eng 5/22/24
Dnrco0000012",,,,,,,,45062,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Cleco Power Llc,CLECO Power,Cldv-Iw5,Diamond Vault,https://www.cleco.com/media/press-releases/detail/2022/04/11/cleco-power-launches-major-louisiana-economic-initiative-project-diamond-vault,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976164,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290654 - Mja/Eng 5/22/24
Dnrco0000012",,,,,,,,45063,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Cleco Power Llc,CLECO Power,Cldv-Iw6,Diamond Vault,https://www.cleco.com/media/press-releases/detail/2022/04/11/cleco-power-launches-major-louisiana-economic-initiative-project-diamond-vault,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976164,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290654 - Mja/Eng 5/22/24
Dnrco0000012",,,,,,,,45064,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Conocophillips Company,ConocoPhillips,Gumbo North Test,,https://www.conocophillips.com/sustainability/low-carbon-technologies/low-carbon-opportunities/,https://www.dnr.louisiana.gov/assets/OC/ClassVI/PermitsandApplications/DraftPermitApplNo44853Conoco.pdf,        1,,V,Strat Test,Louisiana,CAMERON,"43.80865154442437","-81.35000238632436",1215837,407123,"From The Ngs Monument ""Crmscs Sm 08"" Go N 88 Degrees 46' 29"" W 32,669' To Location In Sec 14, T15S-R15W In Cameron Parish","Include Inj. Fluid Analysis Provision In Permit To Construct--Re 1/23/2024
Cup Verification Needed Before Permit Issuance--Re 1/24/2024
Uic-25 Strat Test, New Drill
",,,,,,,,44853,Louisiana,,,12/29/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Denbury Carbon Solutions, Llc",ExxonMobil,Coastal Rental Corp,,https://lowcarbon.exxonmobil.com/,,        1,,V,Strat Test,Louisiana,ASCENSION,"43.54436736744519","-69.66845931507711",2163645,546621,"Surface Location Being N49 Degrees 53'10""W,621.63' From Usc&Gs Monument ""Lavert 1973"", Located In Section 16, T10S-R4E, Ascension Parish, Louisiana.","Opertaor Request To Hold In Abeyance 4/19/23 - Lcs
Expedited Review Approved Dnrms1000552 - Mba
Invoice 1259010",,,,,,,,43680,Louisiana,,,11/2/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Denbury Carbon Solutions, Llc",ExxonMobil,Draco Izm,Draco,https://lowcarbon.exxonmobil.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976118,        1,,V,Strat Test,Louisiana,VERNON,"40.19845893228676","-74.52112801373949",1839997,86417,"Surface Location To Be +/- 894' From The West Line And +/- 1918' From The North Line Of Section 8, Located In Section 8, T2S-R6W, Vernon Parish, Louisiana","Uic-42 Received Via Mail On 6/06/2024-Ajm
Do Not Issue A Permit To Utilize Until An Acceptable Injection Fluid Analysis Has Been Recieved
Expedited Review Approved Dnrms1000552 - Mba
Invoice 1272957
Uic-25 Strat Test New Drill Received By Fedex And Given To Laura -Pbc 7/5/23",,,,976118,,976118,17115880920000,44308,Louisiana,,,6/29/2023,,,,,,,,12/22/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Denbury Carbon Solutions, Llc",ExxonMobil,Draco Inj,Draco,https://lowcarbon.exxonmobil.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976118,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290658 - Mja/Eng 5/22/24
Dnrco0000015",,,,,,,,45069,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Denbury Carbon Solutions, Llc",ExxonMobil,Draco Inj,Draco,https://lowcarbon.exxonmobil.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976118,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290658 - Mja/Eng 5/22/24
Dnrco0000015",,,,,,,,45070,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Denbury Carbon Solutions, Llc",ExxonMobil,Draco Inj,Draco,https://lowcarbon.exxonmobil.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976118,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290658 - Mja/Eng 5/22/24
Dnrco0000015",,,,,,,,45071,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Denbury Carbon Solutions, Llc",ExxonMobil,Draco Inj,Draco,https://lowcarbon.exxonmobil.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976118,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290658 - Mja/Eng 5/22/24
Dnrco0000015",,,,,,,,45072,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Denbury Carbon Solutions, Llc",ExxonMobil,Draco Inj,Draco,https://lowcarbon.exxonmobil.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976118,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290658 - Mja/Eng 5/22/24
Dnrco0000015",,,,,,,,45073,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Denbury Carbon Solutions, Llc",ExxonMobil,Draco Inj,Draco,https://lowcarbon.exxonmobil.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976118,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290658 - Mja/Eng 5/22/24
Dnrco0000015",,,,,,,,45074,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Denbury Carbon Solutions, Llc",ExxonMobil,Virgo Izm,Virgo,https://lowcarbon.exxonmobil.com/,https://www.dnr.louisiana.gov/assets/OC/ClassVI/PermitsandApplications/DraftPermitApplNo45195Denbury.pdf,        1,,V,Strat Test,Louisiana,SAINT HELENA,"45.86249125191853","-67.90303269058573",2233031,841798,"Surface Location Being N 50° 44' 42"" E 28,386.10' From Ngs Monument ""Ford"", Located In Section 10, T1S-R6E, St. Helena Parish, Louisiana","Expedited Review Approved - Dnrms1000552  Mba
Do Not Issue Permit To Utilize Until Injection Fluid Analysis Has Been Received - Ss 5/13/2024
New Drill Invoice 1290048
Uic-25 Received Via Mail On 5/01/2024-Ajm",,,,,,,,45195,Louisiana,,,5/1/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Dtm Louisiana Gathering, Llc",DT Midstream,Alt,LA CCS,https://dtmidstream.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976120,        5,,V,Strat Test,Louisiana,SABINE,"42.16338431769888","-75.60642012608034",1710138,289389,"From Ne Corner Of Sec 31 Go N 35 Degrees 52'30"" W - 3,556.22' To Location In Sec 31, T6N-R10W, Sabine Parish","Received Additional Documents Via Fedex And Passed To Holtonh -Pbc 11/6/23 
Expedited Review Approved Dnrms1000610 - Mba
Nod Response Documents Received Via Fedex 10/5/2023  --Gr
Invoice 1268304
Uic-25 Stratigraphic Test Received Via Usps, Placed In G. Roscoe'S Office 04/21/2023 Rmri",,,,976120,,976120,17085880630000,44149,Louisiana,,,4/17/2023,,,,,,,,1/17/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Dtm Louisiana Gathering, Llc",DT Midstream,Dtm,LA CCS,https://dtmidstream.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=976120,        5,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290636 - Mja/Eng 5/22/2024
Dnrco0000008",,,,,,,,45044,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Evergreen Sequestration Hub, Llc",Trace Midstream,Loblolly Ccs,Evergreen Sequestration Hub,https://tracemidstream.com/ccs/evergreen,,"2",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290662
Dnrco0000020",,,,,,,,45084,Louisiana,,,2/28/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Evergreen Sequestration Hub, Llc",Trace Midstream,Loblolly Ccs,Evergreen Sequestration Hub,https://tracemidstream.com/ccs/evergreen,,"2",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290662
Dnrco0000020",,,,,,,,45085,Louisiana,,,2/28/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Exxonmobil Low Carbon Solutions Onshore ,ExxonMobil,Pecan Island Strat Test Well,Pecan Island Area Project,https://lowcarbon.exxonmobil.com/,,        1,,V,Strat Test,Louisiana,VERMILION,"43.18853741978016","-75.36953447134456",1709570,406883,"Surface Loaction To Be +/- 2,702' From The West Line And +/- 1889' From The North Line Of Section 34, Located In Section 26, T14S-R2E, Vermilion Parish, Louisiana","Review Suspended Per Operator Request - Lcs 12/8/23
Invoice 1268053
Uic-25 Stratigraphic Test Hand Delivered By T. Rougon, Transferred To G. Roscoe 04/11/2023 Rmri",,,,,,,,44123,Louisiana,,,4/11/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Exxonmobil Low Carbon Solutions Onshore ,ExxonMobil,Pecan Island Strat Test Well,Pecan Island Area Project,https://lowcarbon.exxonmobil.com/,,        1,,V,Strat Test,Louisiana,VERMILION,"43.21893611293306","-75.27613890641837",1716563,411627,"Surface Loaction To Be +/- 2,425' From The North Line And +/- 865 From The East Line Of Section 26, Located In Section 26, T14S-R2E, Vermilion Parish, Louisiana.","Review Suspended Per Operator Request - Lcs 12/8/23
Invoice 1268053
Uic-25 Stratigraphic Test Hand Delivered By T. Rougon, Transferred To G. Roscoe 04/11/2023 Rmri",,,,,,,,44124,Louisiana,,,4/11/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Exxonmobil Low Carbon Solutions Onshore ,ExxonMobil,Pecan Island Injection Well,Pecan Island Area Project,https://lowcarbon.exxonmobil.com/,,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290656 - Mja/Eng 5/22/24
Dnrco0000013",,,,,,,,45065,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Exxonmobil Low Carbon Solutions Onshore ,ExxonMobil,Pecan Island Injection Well,Pecan Island Area Project,https://lowcarbon.exxonmobil.com/,,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290656 - Mja/Eng 5/22/24
Dnrco0000013",,,,,,,,45066,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Exxonmobil Low Carbon Solutions Onshore ,ExxonMobil,Allen Parish 2 Izm,Allen Parish,https://lowcarbon.exxonmobil.com/,,        1,,V,Strat Test,Louisiana,ALLEN,"46.30210086612705","-77.0412288500314",1517511,729859,"Sl: Being 2006' From The North Line And 2317' From The West Line Of Section 34, Located In Section 34, T4S-R5W, Allen Parish, Louisiana","Do Not Issue Permit To Utilize Until Injection Fluid Analysis Is Recieved - Ss
Expedited Review Approved - Dnrms1000552 - Mba
Invoice # 
Uic-25 Strat Test - New Drill
",,,,,,,,45314,Louisiana,,,6/28/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",,Ged Storage,,,,,,V,Storage,Louisiana,CALCASIEU,"44.95752803080164","-80.28312348223623",1286400,544373,"From S.E. Corner Of (Ne/4-Se.4) Of Sec 33, T10S, R12W, Calcasieu Parish, La, Then N 00D 52' 18"" E Along The E. Line Of (Ne/4-Se/4) Of Sec 33 For 404.70 Ft,Then N 89D 07' 42"" W, Perpendicular To E. Line Of (Ne/4-Se/4) Of Sec 33 1171.47 Feet","Invoice 1266967; Class V Storage Well  --Gr
Geol Review Justin Kain -3/22/2023
Prelim Geol Nod Sent To Operator 7/13/2023",,,,,,,,44025,Louisiana,,,3/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",,Ged Storage,,,,,,V,Storage,Louisiana,CALCASIEU,"44.95213315523497","-80.28257206722817",1286516,543779,"From The S.E. Corner Of The S.E. Quarter Of Sec 33, T10S, R12W, Calcasieu Parish, La, Then N. 00D 52' 18"" E., Along The E. Line Of Sec 33 For 1131.01 Ft..Then N. 80D 07' 42"" W., Perpendicular To The E. Line Of Sec 33, For 1036.45 Ft.","Invoice 1266967; Class V Uic-55  --Gr
Geol Review Justin Kain -3/22/2023
Prelim Geol Nod Sent To Operator 7/13/2023",,,,,,,,44027,Louisiana,,,3/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",,Ged Storage,,,,,,V,Storage,Louisiana,CALCASIEU,"44.9597430040755","-80.29015099225411",1285816,544552,"From S.E. Corner Of (Ne/4-Se/4) Of Sec 33,T10S,R12W,Calcasieu Parish, La Then N. 00D 52' 18"" E. Along E. Line Of (Ne/4-Se/4) Of Sec 33 For 574.8 Ft.,Then N. 89D 07' 42"" W. Perpendicular To E. Line Of (Ne/4-Se/4) Of Sec 33 For 1748.13 Ft.","Invoice 1266967; Class V Uic-55 Storage  --Gr
Geol Review Justin Kain -3/22/2023
Prelim Geol Nod Sent To Operator 7/13/2023",,,,,,,,44029,Louisiana,,,3/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",,Ged Storage,,,,,,V,Storage,Louisiana,CALCASIEU,"44.95425079353996","-80.2895140587305",1285940,543948,"From The S.E. Corner Of The S.E. Quarter Of Sec 33,T10S,R 12 W,Calcasieu Parish, La, Then N 00D 52' 18"" E. Along The E. Line Of Sec 33 For 1291.24 Ft, Then N. 89D 07' 42"" W.,Perpendicular To E. Line Of Sec 33, Fo 1614.96 Ft.","Invoice  1266967; Class V Uic-55  --Gr
Geol Review Justin Kain -3/22/2023
Prelim Geol Nod Sent To Operator 7/13/2023",,,,,,,,44030,Louisiana,,,3/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",,Ged Storage,,,,,,V,Storage,Louisiana,CALCASIEU,"44.9489132289334","-80.28868602654101",1286077,543363,"From The S.E. Corner Of The S.E. Quarter Of Sec 33, T10S,R12W,Calcasieu Parish, La, Then N. 00D 52' 18' E. Along The E. Line Of Sec 33 For 708.38 Ft.,Then N. 89D 07' 42"" W. Perpendicular To E. Line Of Sec 33 For 1469.07 Ft.","Invoice 1266967; Class V Uic-55 Storage  --Gr
Geol Review Justin Kain -3/22/2023
Prelim Geol Nod Sent To Operator 7/13/2023",,,,,,,,44031,Louisiana,,,3/16/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",Gulf Coast Sequestration,Injection Well,Minerva,https://www.gcscarbon.com/,,"4",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice 1291981
Minerva North Project - Dnrco0000003",,,,,,,,45029,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",Gulf Coast Sequestration,Injection Well,Minerva,https://www.gcscarbon.com/,,"4",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice 1291981
Minerva North Project - Dnrco0000003",,,,,,,,45030,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",Gulf Coast Sequestration,Injection Well,Minerva,https://www.gcscarbon.com/,,"4",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice 1290557
Minerva South Project - Dnrco0000003",,,,,,,,45031,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",Gulf Coast Sequestration,Injection Well,Minerva,https://www.gcscarbon.com/,,"4",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice 1290557
Minerva South Project - Dnrco0000003",,,,,,,,45032,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",Gulf Coast Sequestration,Injection Well,Goose Lake,https://www.gcscarbon.com/,,"2",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice 1290564
Goose Lake Project - Dnrco0000005",,,,,,,,45039,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Gulf Coast Sequestration, Llc",Gulf Coast Sequestration,Injection Well,Goose Lake,https://www.gcscarbon.com/,,"2",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice 1290564
Goose Lake Project - Dnrco0000005",,,,,,,,45040,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Hackberry Carbon Sequestration, Llc",Sempra Energy,Hackberry Carbon Sequestration,Hackberry Sequestration,https://semprainfrastructure.com/what-we-do/low-carbon-solutions,,"1",,V,Strat Test,Louisiana,CAMERON,"52.447000157031034","-90.26205605231837",502190,1330788,"From N.G.S. Monument ""D 211"" Go S 78 Degrees 57' 03"" West 34,586.17'","Class Vi Carbon Sequestration Well
All Information Not Included On This Application Screen Is Confidential Until Review Is Complete-Shl",,,,,,,,43148,Louisiana,,,3/9/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,"Hackberry Carbon Sequestration, Llc",Sempra Energy,Hackberry Carbon Sequestration Well,Hackberry Sequestration,https://semprainfrastructure.com/what-we-do/low-carbon-solutions,,"1",,VI,Geologic Sequestration,Louisiana,CAMERON,,,,,,"Invoice No. 1290554 - Mja/Eng 5-20-2024
Dnrco0000001",,,,,,,,45026,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Harvest Bend Ccs Llc,TotalEnergies,Wc Iw-A,White Castle,,,"3",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290659 - Mja/Eng 5/22/24
Dnrco0000016",,,,,,,,45075,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Harvest Bend Ccs Llc,TotalEnergies,Wc Iw-B,White Castle,,,"3",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290659 - Mja/Eng 5/22/24
Dnrco0000016",,,,,,,,45076,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Harvest Bend Ccs Llc,TotalEnergies,Wc Iw-B,White Castle,,,"3",,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290659 - Mja/Eng 5/22/24
Dnrco0000016",,,,,,,,45077,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Louisiana Green Fuels Llc,Strategic Biofuels,Louisiana Green Fuels,LGF Columbia,https://strategicbiofuels.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=975841,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290649 - Mja/Eng 5/22/24
Expedited Review Approved - Dnrms 1000615 - Mba
Dnrco0000009
",,,,,,,,45045,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
,Louisiana Green Fuels Llc,Strategic Biofuels,Louisiana Green Fuels,LGF Columbia,https://strategicbiofuels.com/,https://ucmwww.dnr.state.la.us/ucmsearch/FindDocuments.aspx?idx=xwellserialnumber&val=975841,        1,,VI,Geologic Sequestration,Louisiana,,,,,,,"Invoice No. 1290649 - Mja/Eng 5/22/24
Expedited Review Approved - Dnrms 1000615 - Mba
Dnrco0000009
",,,,,,,,45046,Louisiana,,,2/5/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WellData_Losiana,C:/Users/AmmarYousaf/Fiver/Potato_Map/WellData_Losiana.geojson
